plate_ID,Source Well,ASAP_batch_ID,Vol from stock nl
1530852-Y4-323,A07,ASAP-0029666-001,20
1530852-Y4-323,B07,ASAP-0029618-001,100
1530852-Y4-323,C07,ASAP-0029581-001,100
1530852-Y4-323,D07,ASAP-0029638-001,100
1530852-Y4-323,E07,ASAP-0029552-001,30
1530852-Y4-323,F07,ASAP-0029691-001,100
1530852-Y4-323,G07,ASAP-0029546-001,90
1530852-Y4-323,H07,ASAP-0029624-001,5
1530852-Y4-323,I07,ASAP-0029606-001,100
1530852-Y4-323,J07,ASAP-0029724-001,100
1530852-Y4-323,K07,ASAP-0029644-001,100
1530852-Y4-323,L07,ASAP-0029632-001,100
1530852-Y4-323,M07,ASAP-0029654-001,100
1530852-Y4-323,N07,ASAP-0029706-001,150
1530852-Y4-322,A05,ASAP-0018655-002,200
1530852-Y4-322,D06,ASAP-0018333-013,200
1530852-Y4-322,E06,ASAP-0018937-003,200
1530852-Y4-322,G06,ASAP-0018616-005,200
1530852-Y4-322,J06,ASAP-0019175-006,200
1530852-Y4-322,K06,ASAP-0020593-002,200
1530852-Y4-322,L06,ASAP-0019193-010,200
1530852-Y4-322,M06,ASAP-0018450-004,200
1530852-Y4-327,A05,ASAP-0029922-001,100
1530852-Y4-327,AA05,ASAP-0029891-001,10
1530852-Y4-327,AB05,ASAP-0029901-001,100
1530852-Y4-327,AC05,ASAP-0029843-001,100
1530852-Y4-327,AD05,ASAP-0029830-001,10
1530852-Y4-327,AE05,ASAP-0029881-001,5
1530852-Y4-327,AF05,ASAP-0029804-001,100
1530852-Y4-327,B05,ASAP-0029851-001,60
1530852-Y4-327,C05,ASAP-0029796-001,10
1530852-Y4-327,D05,ASAP-0029758-001,5
1530852-Y4-327,E05,ASAP-0029926-001,100
1530852-Y4-327,F05,ASAP-0029913-001,80
1530852-Y4-327,G05,ASAP-0029832-001,5
1530852-Y4-327,H05,ASAP-0029874-001,50
1530852-Y4-327,I05,ASAP-0029813-001,5
1530852-Y4-327,J05,ASAP-0029795-001,5
1530852-Y4-327,K05,ASAP-0029909-001,120
1530852-Y4-327,L05,ASAP-0029808-001,10
1530852-Y4-327,M05,ASAP-0029755-001,5
1530852-Y4-327,N05,ASAP-0029864-001,30
1530852-Y4-327,O05,ASAP-0029816-001,70
1530852-Y4-327,P05,ASAP-0029859-001,100
1530852-Y4-327,Q05,ASAP-0029834-001,5
1530852-Y4-327,R05,ASAP-0029835-001,100
1530852-Y4-327,S05,ASAP-0029865-001,200
1530852-Y4-327,T05,ASAP-0029763-001,6
1530852-Y4-327,U05,ASAP-0029896-001,100
1530852-Y4-327,V05,ASAP-0029831-001,5
1530852-Y4-327,W05,ASAP-0029916-001,5
1530852-Y4-327,X05,ASAP-0029899-001,12
1530852-Y4-327,Y05,ASAP-0029890-001,10
1530852-Y4-327,Z05,ASAP-0029812-001,100
1530852-Y4-327,A06,ASAP-0029888-001,5
1530852-Y4-327,AA06,ASAP-0029921-001,40
1530852-Y4-327,AB06,ASAP-0029802-001,100
1530852-Y4-327,AC06,ASAP-0029762-001,100
1530852-Y4-327,AD06,ASAP-0029823-001,100
1530852-Y4-327,AE06,ASAP-0029879-001,100
1530852-Y4-327,AF06,ASAP-0029928-001,10
1530852-Y4-327,B06,ASAP-0029862-001,120
1530852-Y4-327,C06,ASAP-0029821-001,200
1530852-Y4-327,D06,ASAP-0029770-001,100
1530852-Y4-327,E06,ASAP-0029778-001,100
1530852-Y4-327,F06,ASAP-0029876-001,40
1530852-Y4-327,G06,ASAP-0029858-001,40
1530852-Y4-327,H06,ASAP-0029875-001,5
1530852-Y4-327,I06,ASAP-0029783-001,5
1530852-Y4-327,J06,ASAP-0029841-001,5
1530852-Y4-327,K06,ASAP-0029814-001,5
1530852-Y4-327,L06,ASAP-0029905-001,5
1530852-Y4-327,M06,ASAP-0029845-001,40
1530852-Y4-327,N06,ASAP-0029914-001,5
1530852-Y4-327,O06,ASAP-0029749-001,90
1530852-Y4-327,P06,ASAP-0029764-001,5
1530852-Y4-327,Q06,ASAP-0029919-001,100
1530852-Y4-327,R06,ASAP-0029771-001,100
1530852-Y4-327,S06,ASAP-0029756-001,30
1530852-Y4-327,T06,ASAP-0029774-001,100
1530852-Y4-327,U06,ASAP-0029753-001,100
1530852-Y4-327,V06,ASAP-0029827-001,8
1530852-Y4-327,W06,ASAP-0029877-001,100
1530852-Y4-327,X06,ASAP-0029800-001,30
1530852-Y4-327,Y06,ASAP-0029751-001,20
1530852-Y4-327,Z06,ASAP-0029836-001,80
1530852-Y4-327,A07,ASAP-0029829-001,100
1530852-Y4-327,B07,ASAP-0029797-001,160
1530852-Y4-327,C07,ASAP-0029757-001,160
1530852-Y4-327,D07,ASAP-0029760-001,100
1530852-Y4-327,E07,ASAP-0029777-001,100
1530852-Y4-327,F07,ASAP-0029886-001,100
1530852-Y4-327,G07,ASAP-0029842-001,100
1530852-Y4-327,H07,ASAP-0029900-001,100
1530852-Y4-327,I07,ASAP-0029927-001,90
1530852-Y4-327,J07,ASAP-0029911-001,5
1530852-Y4-327,K07,ASAP-0029747-001,100
1530852-Y4-327,L07,ASAP-0029768-001,40
1530852-Y4-327,M07,ASAP-0029790-001,100
1530852-Y4-327,N07,ASAP-0029803-001,20
1530852-Y4-327,O07,ASAP-0029912-001,100
1530852-Y4-327,P07,ASAP-0029847-001,30
1530852-Y4-327,Q07,ASAP-0029883-001,100
1530852-Y4-327,R07,ASAP-0029785-001,80
1530852-Y4-327,S07,ASAP-0029889-001,100
1530852-Y4-330,A05,ASAP-0029990-001,100
1530852-Y4-330,AA05,ASAP-0030032-001,20
1530852-Y4-330,AB05,ASAP-0029958-001,5
1530852-Y4-330,AC05,ASAP-0030024-001,30
1530852-Y4-330,AD05,ASAP-0030009-001,30
1530852-Y4-330,AE05,ASAP-0030060-001,70
1530852-Y4-330,AF05,ASAP-0029956-001,70
1530852-Y4-330,B05,ASAP-0029942-001,5
1530852-Y4-330,C05,ASAP-0030012-001,100
1530852-Y4-330,D05,ASAP-0029954-001,100
1530852-Y4-330,E05,ASAP-0030045-001,5
1530852-Y4-330,F05,ASAP-0030017-001,5
1530852-Y4-330,G05,ASAP-0030020-001,5
1530852-Y4-330,H05,ASAP-0029968-001,10
1530852-Y4-330,I05,ASAP-0029991-001,10
1530852-Y4-330,J05,ASAP-0029989-001,10
1530852-Y4-330,K05,ASAP-0030021-001,100
1530852-Y4-330,L05,ASAP-0030046-001,100
1530852-Y4-330,M05,ASAP-0029937-001,5
1530852-Y4-330,N05,ASAP-0029963-001,5
1530852-Y4-330,O05,ASAP-0029981-001,80
1530852-Y4-330,P05,ASAP-0030036-001,100
1530852-Y4-330,Q05,ASAP-0030023-001,100
1530852-Y4-330,R05,ASAP-0029972-001,5
1530852-Y4-330,S05,ASAP-0029966-001,100
1530852-Y4-330,T05,ASAP-0030001-001,5
1530852-Y4-330,U05,ASAP-0029940-001,100
1530852-Y4-330,V05,ASAP-0030047-001,5
1530852-Y4-330,W05,ASAP-0029944-001,5
1530852-Y4-330,X05,ASAP-0029964-001,100
1530852-Y4-330,Y05,ASAP-0029961-001,10
1530852-Y4-330,Z05,ASAP-0030049-001,100
1530852-Y4-330,A06,ASAP-0029973-001,5
1530852-Y4-330,AA06,ASAP-0029955-001,100
1530852-Y4-330,AB06,ASAP-0029952-001,100
1530852-Y4-330,AC06,ASAP-0029936-001,30
1530852-Y4-330,AD06,ASAP-0029980-001,50
1530852-Y4-330,AE06,ASAP-0030054-001,100
1530852-Y4-330,AF06,ASAP-0029970-001,200
1530852-Y4-330,B06,ASAP-0029974-001,5
1530852-Y4-330,C06,ASAP-0029933-001,5
1530852-Y4-330,D06,ASAP-0030004-001,30
1530852-Y4-330,E06,ASAP-0030031-001,100
1530852-Y4-330,F06,ASAP-0030016-001,100
1530852-Y4-330,G06,ASAP-0029957-001,100
1530852-Y4-330,H06,ASAP-0030013-001,100
1530852-Y4-330,I06,ASAP-0030028-001,5
1530852-Y4-330,J06,ASAP-0030051-001,120
1530852-Y4-330,K06,ASAP-0030019-001,100
1530852-Y4-330,L06,ASAP-0029994-001,100
1530852-Y4-330,M06,ASAP-0030026-001,100
1530852-Y4-330,N06,ASAP-0029967-001,5
1530852-Y4-330,O06,ASAP-0029976-001,200
1530852-Y4-330,P06,ASAP-0029950-001,70
1530852-Y4-330,Q06,ASAP-0029993-001,5
1530852-Y4-330,R06,ASAP-0030042-001,100
1530852-Y4-330,S06,ASAP-0030002-001,100
1530852-Y4-330,T06,ASAP-0030044-001,100
1530852-Y4-330,U06,ASAP-0030039-001,100
1530852-Y4-330,V06,ASAP-0029971-001,100
1530852-Y4-330,W06,ASAP-0030011-001,100
1530852-Y4-330,X06,ASAP-0030007-001,100
1530852-Y4-330,Y06,ASAP-0030050-001,100
1530852-Y4-330,Z06,ASAP-0029975-001,100
1530852-Y4-330,A07,ASAP-0029999-001,5
1530852-Y4-334,A05,ASAP-0030095-001,50
1530852-Y4-334,AA05,ASAP-0030070-001,5
1530852-Y4-334,AB05,ASAP-0030074-001,100
1530852-Y4-334,AC05,ASAP-0030082-001,40
1530852-Y4-334,AD05,ASAP-0030103-001,5
1530852-Y4-334,B05,ASAP-0030083-001,100
1530852-Y4-334,C05,ASAP-0030107-001,100
1530852-Y4-334,D05,ASAP-0030108-001,100
1530852-Y4-334,E05,ASAP-0030111-001,80
1530852-Y4-334,F05,ASAP-0030112-001,100
1530852-Y4-334,G05,ASAP-0030092-001,100
1530852-Y4-334,H05,ASAP-0030102-001,5
1530852-Y4-334,I05,ASAP-0030089-001,5
1530852-Y4-334,J05,ASAP-0030090-001,5
1530852-Y4-334,K05,ASAP-0030071-001,5
1530852-Y4-334,L05,ASAP-0030068-001,5
1530852-Y4-334,M05,ASAP-0030106-001,5
1530852-Y4-334,N05,ASAP-0030104-001,5
1530852-Y4-334,O05,ASAP-0030109-001,100
1530852-Y4-334,P05,ASAP-0030093-001,6
1530852-Y4-334,Q05,ASAP-0030085-001,5
1530852-Y4-334,R05,ASAP-0030062-001,12
1530852-Y4-334,S05,ASAP-0030087-001,100
1530852-Y4-334,T05,ASAP-0030105-001,40
1530852-Y4-334,U05,ASAP-0030101-001,5
1530852-Y4-334,V05,ASAP-0030110-001,140
1530852-Y4-334,W05,ASAP-0030081-001,100
1530852-Y4-334,X05,ASAP-0030086-001,70
1530852-Y4-334,Y05,ASAP-0030065-001,5
1530852-Y4-334,Z05,ASAP-0030084-001,5
1530852-Y4-339,W06,ASAP-0019129-006,200
1530852-Y4-339,AC07,ASAP-0018277-009,200
1530852-Y4-339,AC08,ASAP-0018648-008,200
1530852-Y4-339,P08,ASAP-0018618-005,200
1530852-Y4-342,A05,ASAP-0030714-001,100
1530852-Y4-342,AA05,ASAP-0030710-001,200
1530852-Y4-342,AB05,ASAP-0030715-001,6
1530852-Y4-342,AC05,ASAP-0030753-001,5
1530852-Y4-342,AD05,ASAP-0030742-001,200
1530852-Y4-342,AE05,ASAP-0030851-001,5
1530852-Y4-342,AF05,ASAP-0030720-001,100
1530852-Y4-342,B05,ASAP-0030711-001,100
1530852-Y4-342,C05,ASAP-0030882-001,100
1530852-Y4-342,D05,ASAP-0030688-001,100
1530852-Y4-342,E05,ASAP-0030755-001,100
1530852-Y4-342,F05,ASAP-0030777-001,100
1530852-Y4-342,G05,ASAP-0030737-001,100
1530852-Y4-342,H05,ASAP-0030765-001,100
1530852-Y4-342,I05,ASAP-0030695-001,100
1530852-Y4-342,J05,ASAP-0030825-001,100
1530852-Y4-342,K05,ASAP-0030783-001,5
1530852-Y4-342,L05,ASAP-0030841-001,100
1530852-Y4-342,M05,ASAP-0030833-001,100
1530852-Y4-342,N05,ASAP-0030706-001,100
1530852-Y4-342,O05,ASAP-0030758-001,5
1530852-Y4-342,P05,ASAP-0030735-001,100
1530852-Y4-342,Q05,ASAP-0030864-001,5
1530852-Y4-342,R05,ASAP-0030701-001,100
1530852-Y4-342,S05,ASAP-0030873-001,100
1530852-Y4-342,T05,ASAP-0030794-001,40
1530852-Y4-342,U05,ASAP-0030850-001,10
1530852-Y4-342,V05,ASAP-0030773-001,100
1530852-Y4-342,W05,ASAP-0030772-001,50
1530852-Y4-342,X05,ASAP-0030778-001,100
1530852-Y4-342,Y05,ASAP-0030775-001,5
1530852-Y4-342,Z05,ASAP-0030776-001,5
1530852-Y4-342,A06,ASAP-0030848-001,5
1530852-Y4-342,AA06,ASAP-0030804-001,100
1530852-Y4-342,AB06,ASAP-0030727-001,100
1530852-Y4-342,AC06,ASAP-0030846-001,100
1530852-Y4-342,AD06,ASAP-0030741-001,100
1530852-Y4-342,AE06,ASAP-0030860-001,5
1530852-Y4-342,AF06,ASAP-0030712-001,5
1530852-Y4-342,B06,ASAP-0030722-001,100
1530852-Y4-342,C06,ASAP-0030834-001,100
1530852-Y4-342,D06,ASAP-0030692-001,160
1530852-Y4-342,E06,ASAP-0030853-001,20
1530852-Y4-342,F06,ASAP-0030708-001,100
1530852-Y4-342,G06,ASAP-0030760-001,5
1530852-Y4-342,H06,ASAP-0030761-001,5
1530852-Y4-342,I06,ASAP-0030705-001,5
1530852-Y4-342,J06,ASAP-0030687-001,100
1530852-Y4-342,K06,ASAP-0030852-001,100
1530852-Y4-342,L06,ASAP-0030842-001,100
1530852-Y4-342,M06,ASAP-0030767-001,5
1530852-Y4-342,N06,ASAP-0030724-001,10
1530852-Y4-342,O06,ASAP-0030867-001,5
1530852-Y4-342,P06,ASAP-0030792-001,5
1530852-Y4-342,Q06,ASAP-0030863-001,40
1530852-Y4-342,R06,ASAP-0030880-001,100
1530852-Y4-342,S06,ASAP-0030780-001,100
1530852-Y4-342,T06,ASAP-0030835-001,100
1530852-Y4-342,U06,ASAP-0030826-001,5
1530852-Y4-342,V06,ASAP-0030830-001,100
1530852-Y4-342,W06,ASAP-0030790-001,5
1530852-Y4-342,X06,ASAP-0030869-001,100
1530852-Y4-342,Y06,ASAP-0030788-001,100
1530852-Y4-342,Z06,ASAP-0030785-001,100
1530852-Y4-342,A07,ASAP-0030731-001,100
1530852-Y4-342,B07,ASAP-0030872-001,100
1530852-Y4-342,C07,ASAP-0030716-001,100
1530852-Y4-342,D07,ASAP-0030721-001,5
1530852-Y4-342,E07,ASAP-0030870-001,100
1530852-Y4-342,F07,ASAP-0030754-001,100
1530852-Y4-345,A05,ASAP-0030940-001,100
1530852-Y4-345,AA05,ASAP-0030931-001,100
1530852-Y4-345,AB05,ASAP-0030932-001,100
1530852-Y4-345,AC05,ASAP-0030913-001,100
1530852-Y4-345,AD05,ASAP-0030891-001,100
1530852-Y4-345,AE05,ASAP-0030900-001,5
1530852-Y4-345,AF05,ASAP-0030938-001,100
1530852-Y4-345,B05,ASAP-0030916-001,40
1530852-Y4-345,C05,ASAP-0030912-001,5
1530852-Y4-345,D05,ASAP-0030930-001,100
1530852-Y4-345,E05,ASAP-0030923-001,100
1530852-Y4-345,F05,ASAP-0030960-001,50
1530852-Y4-345,G05,ASAP-0030887-001,100
1530852-Y4-345,H05,ASAP-0030955-001,100
1530852-Y4-345,I05,ASAP-0030967-001,100
1530852-Y4-345,J05,ASAP-0030929-001,100
1530852-Y4-345,K05,ASAP-0030979-001,140
1530852-Y4-345,L05,ASAP-0030894-001,5
1530852-Y4-345,M05,ASAP-0030886-001,10
1530852-Y4-345,N05,ASAP-0030937-001,100
1530852-Y4-345,O05,ASAP-0030917-001,100
1530852-Y4-345,P05,ASAP-0030957-001,100
1530852-Y4-345,Q05,ASAP-0030905-001,100
1530852-Y4-345,R05,ASAP-0030962-001,100
1530852-Y4-345,S05,ASAP-0030973-001,100
1530852-Y4-345,T05,ASAP-0030954-001,100
1530852-Y4-345,U05,ASAP-0030934-001,5
1530852-Y4-345,V05,ASAP-0030984-001,100
1530852-Y4-345,W05,ASAP-0030964-001,100
1530852-Y4-345,X05,ASAP-0030950-001,100
1530852-Y4-345,Y05,ASAP-0030896-001,100
1530852-Y4-345,Z05,ASAP-0030933-001,100
1530852-Y4-345,A06,ASAP-0030895-001,5
1530852-Y4-345,B06,ASAP-0030963-001,100
1530852-Y4-345,C06,ASAP-0030890-001,100
1530852-Y4-345,D06,ASAP-0030925-001,100
1530852-Y4-345,E06,ASAP-0030888-001,100
1530852-Y4-345,F06,ASAP-0030970-001,5
1530852-Y4-345,G06,ASAP-0030928-001,5
1530852-Y4-345,H06,ASAP-0030927-001,5
1530852-Y4-345,I06,ASAP-0030969-001,5
1530852-Y4-350,A05,ASAP-0031051-001,5
1530852-Y4-350,AA05,ASAP-0031074-001,100
1530852-Y4-350,AB05,ASAP-0031061-001,5
1530852-Y4-350,AC05,ASAP-0030992-001,40
1530852-Y4-350,AD05,ASAP-0031113-001,100
1530852-Y4-350,AE05,ASAP-0031093-001,20
1530852-Y4-350,AF05,ASAP-0031039-001,100
1530852-Y4-350,B05,ASAP-0031053-001,5
1530852-Y4-350,C05,ASAP-0031086-001,5
1530852-Y4-350,D05,ASAP-0031070-001,5
1530852-Y4-350,E05,ASAP-0031096-001,5
1530852-Y4-350,F05,ASAP-0031088-001,5
1530852-Y4-350,G05,ASAP-0031025-001,100
1530852-Y4-350,H05,ASAP-0031042-001,5
1530852-Y4-350,I05,ASAP-0031108-001,100
1530852-Y4-350,J05,ASAP-0031115-001,100
1530852-Y4-350,K05,ASAP-0031062-001,100
1530852-Y4-350,L05,ASAP-0031078-001,100
1530852-Y4-350,M05,ASAP-0031032-001,100
1530852-Y4-350,N05,ASAP-0031019-001,5
1530852-Y4-350,O05,ASAP-0031034-001,20
1530852-Y4-350,P05,ASAP-0031077-001,5
1530852-Y4-350,Q05,ASAP-0031099-001,5
1530852-Y4-350,R05,ASAP-0031065-001,100
1530852-Y4-350,S05,ASAP-0031111-001,5
1530852-Y4-350,T05,ASAP-0031064-001,100
1530852-Y4-350,U05,ASAP-0031029-001,100
1530852-Y4-350,V05,ASAP-0031031-001,5
1530852-Y4-350,W05,ASAP-0031009-001,100
1530852-Y4-350,X05,ASAP-0031101-001,10
1530852-Y4-350,Y05,ASAP-0031023-001,5
1530852-Y4-350,Z05,ASAP-0031054-001,5
1530852-Y4-350,A06,ASAP-0031067-001,5
1530852-Y4-350,AA06,ASAP-0030995-001,100
1530852-Y4-350,AB06,ASAP-0031081-001,5
1530852-Y4-350,AC06,ASAP-0030986-001,5
1530852-Y4-350,AD06,ASAP-0031037-001,100
1530852-Y4-350,B06,ASAP-0031008-001,5
1530852-Y4-350,C06,ASAP-0031089-001,10
1530852-Y4-350,D06,ASAP-0031021-001,100
1530852-Y4-350,E06,ASAP-0031073-001,100
1530852-Y4-350,F06,ASAP-0031107-001,5
1530852-Y4-350,G06,ASAP-0030996-001,100
1530852-Y4-350,H06,ASAP-0031068-001,5
1530852-Y4-350,I06,ASAP-0031092-001,5
1530852-Y4-350,J06,ASAP-0031024-001,100
1530852-Y4-350,K06,ASAP-0031063-001,5
1530852-Y4-350,L06,ASAP-0031083-001,10
1530852-Y4-350,M06,ASAP-0031046-001,5
1530852-Y4-350,N06,ASAP-0031004-001,5
1530852-Y4-350,O06,ASAP-0031045-001,5
1530852-Y4-350,P06,ASAP-0031071-001,100
1530852-Y4-350,Q06,ASAP-0030997-001,6
1530852-Y4-350,R06,ASAP-0030987-001,100
1530852-Y4-350,S06,ASAP-0031104-001,5
1530852-Y4-350,T06,ASAP-0031072-001,200
1530852-Y4-350,U06,ASAP-0031017-001,100
1530852-Y4-350,V06,ASAP-0031010-001,5
1530852-Y4-350,W06,ASAP-0031052-001,5
1530852-Y4-350,X06,ASAP-0031117-001,5
1530852-Y4-350,Y06,ASAP-0030988-001,200
1530852-Y4-350,Z06,ASAP-0031014-001,100
2114110-Y10-01,A03,OB-00006874-001-001,50
2114110-Y10-01,A04,OB-00006890-001-001,50
2114110-Y10-01,A05,OB-00006906-001-001,50
2114110-Y10-01,A06,OB-00006921-001-001,50
2114110-Y10-01,B03,OB-00006875-001-001,50
2114110-Y10-01,B04,OB-00006891-001-001,50
2114110-Y10-01,B05,OB-00006907-001-001,50
2114110-Y10-01,B06,OB-00006922-001-001,50
2114110-Y10-01,C03,OB-00006876-001-001,50
2114110-Y10-01,C04,OB-00006892-001-001,50
2114110-Y10-01,C05,OB-00006908-001-001,50
2114110-Y10-01,D03,OB-00006877-001-001,50
2114110-Y10-01,D04,OB-00006893-001-001,50
2114110-Y10-01,D05,OB-00006909-001-001,50
2114110-Y10-01,E03,OB-00006878-001-001,50
2114110-Y10-01,E04,OB-00006894-001-001,50
2114110-Y10-01,E05,OB-00006910-001-001,50
2114110-Y10-01,F03,OB-00006879-001-001,50
2114110-Y10-01,F04,OB-00006895-001-001,50
2114110-Y10-01,F05,OB-00006911-001-001,50
2114110-Y10-01,G03,OB-00006880-001-001,50
2114110-Y10-01,G04,OB-00006896-001-001,50
2114110-Y10-01,G05,OB-00006912-001-001,50
2114110-Y10-01,H03,OB-00006881-001-001,50
2114110-Y10-01,H04,OB-00006897-001-001,50
2114110-Y10-01,H05,OB-00006913-001-001,50
2114110-Y10-01,I03,OB-00006882-001-001,50
2114110-Y10-01,I04,OB-00006898-001-001,50
2114110-Y10-01,I05,OB-00006914-001-001,50
2114110-Y10-01,J03,OB-00006883-001-001,50
2114110-Y10-01,J04,OB-00006899-001-001,50
2114110-Y10-01,J05,OB-00006915-001-001,50
2114110-Y10-01,K03,OB-00006884-001-001,50
2114110-Y10-01,K04,OB-00006900-001-001,50
2114110-Y10-01,K05,OB-00006916-001-001,50
2114110-Y10-01,L03,OB-00006885-001-001,50
2114110-Y10-01,L04,OB-00006901-001-001,50
2114110-Y10-01,L05,OB-00006917-001-001,50
2114110-Y10-01,M03,OB-00006886-001-001,50
2114110-Y10-01,M04,OB-00006902-001-001,50
2114110-Y10-01,M05,OB-00006816-002-001,50
2114110-Y10-01,N03,OB-00006887-001-001,50
2114110-Y10-01,N04,OB-00006903-001-001,50
2114110-Y10-01,N05,OB-00006918-001-001,50
2114110-Y10-01,O03,OB-00006888-001-001,50
2114110-Y10-01,O04,OB-00006904-001-001,50
2114110-Y10-01,O05,OB-00006919-001-001,50
2114110-Y10-01,P03,OB-00006889-001-001,50
2114110-Y10-01,P04,OB-00006905-001-001,50
2114110-Y10-01,P05,OB-00006920-001-001,50
2116261-Y10-01,A03,OB-00006923-001-001,50
2116261-Y10-01,A04,OB-00006939-001-001,50
2116261-Y10-01,B03,OB-00006924-001-001,50
2116261-Y10-01,B04,OB-00006940-001-001,50
2116261-Y10-01,C03,OB-00006925-001-001,50
2116261-Y10-01,D03,OB-00006926-001-001,50
2116261-Y10-01,E03,OB-00006927-001-001,50
2116261-Y10-01,F03,OB-00006928-001-001,50
2116261-Y10-01,G03,OB-00006929-001-001,50
2116261-Y10-01,H03,OB-00006930-001-001,50
2116261-Y10-01,I03,OB-00006931-001-001,50
2116261-Y10-01,J03,OB-00006932-001-001,50
2116261-Y10-01,K03,OB-00006933-001-001,50
2116261-Y10-01,L03,OB-00006934-001-001,50
2116261-Y10-01,M03,OB-00006935-001-001,50
2116261-Y10-01,N03,OB-00006936-001-001,50
2116261-Y10-01,O03,OB-00006937-001-001,50
2116261-Y10-01,P03,OB-00006938-001-001,50
2134333-Y10-01,A03,OB-00007952-001-001,50
2134333-Y10-01,A04,OB-00007968-001-001,50
2134333-Y10-01,A05,OB-00007984-001-001,50
2134333-Y10-01,A06,OB-00008000-001-001,50
2134333-Y10-01,B03,OB-00007953-001-001,50
2134333-Y10-01,B04,OB-00007969-001-001,50
2134333-Y10-01,B05,OB-00007985-001-001,50
2134333-Y10-01,B06,OB-00008001-001-001,50
2134333-Y10-01,C03,OB-00007954-001-001,50
2134333-Y10-01,C04,OB-00007970-001-001,50
2134333-Y10-01,C05,OB-00007986-001-001,50
2134333-Y10-01,C06,OB-00008002-001-001,50
2134333-Y10-01,D03,OB-00007955-001-001,50
2134333-Y10-01,D04,OB-00007971-001-001,50
2134333-Y10-01,D05,OB-00007987-001-001,50
2134333-Y10-01,D06,OB-00008003-001-001,50
2134333-Y10-01,E03,OB-00007956-001-001,50
2134333-Y10-01,E04,OB-00007972-001-001,50
2134333-Y10-01,E05,OB-00007988-001-001,50
2134333-Y10-01,E06,OB-00008004-001-001,50
2134333-Y10-01,F03,OB-00007957-001-001,50
2134333-Y10-01,F04,OB-00007973-001-001,50
2134333-Y10-01,F05,OB-00007989-001-001,50
2134333-Y10-01,F06,OB-00008005-001-001,50
2134333-Y10-01,G03,OB-00007958-001-001,50
2134333-Y10-01,G04,OB-00007974-001-001,50
2134333-Y10-01,G05,OB-00007990-001-001,50
2134333-Y10-01,G06,OB-00008006-001-001,50
2134333-Y10-01,H03,OB-00007959-001-001,50
2134333-Y10-01,H04,OB-00007975-001-001,50
2134333-Y10-01,H05,OB-00007991-001-001,50
2134333-Y10-01,I03,OB-00007960-001-001,50
2134333-Y10-01,I04,OB-00007976-001-001,50
2134333-Y10-01,I05,OB-00007992-001-001,50
2134333-Y10-01,J03,OB-00007961-001-001,50
2134333-Y10-01,J04,OB-00007977-001-001,50
2134333-Y10-01,J05,OB-00007993-001-001,50
2134333-Y10-01,K03,OB-00007962-001-001,50
2134333-Y10-01,K04,OB-00007978-001-001,50
2134333-Y10-01,K05,OB-00007994-001-001,50
2134333-Y10-01,L03,OB-00007963-001-001,50
2134333-Y10-01,L04,OB-00007979-001-001,50
2134333-Y10-01,L05,OB-00007995-001-001,50
2134333-Y10-01,M03,OB-00007964-001-001,50
2134333-Y10-01,M04,OB-00007980-001-001,50
2134333-Y10-01,M05,OB-00007996-001-001,50
2134333-Y10-01,N03,OB-00007965-001-001,50
2134333-Y10-01,N04,OB-00007981-001-001,50
2134333-Y10-01,N05,OB-00007997-001-001,50
2134333-Y10-01,O03,OB-00007966-001-001,50
2134333-Y10-01,O04,OB-00007982-001-001,50
2134333-Y10-01,O05,OB-00007998-001-001,50
2134333-Y10-01,P03,OB-00007967-001-001,50
2134333-Y10-01,P04,OB-00007983-001-001,50
2134333-Y10-01,P05,OB-00007999-001-001,50
1530852-Y4-110,C05,ASAP-0013742-001,50
1530852-Y4-110,F05,ASAP-0013752-001,50
1530852-Y4-113,C05,ASAP-0013823-001,50
1530852-Y4-113,D05,ASAP-0013825-001,50
1530852-Y4-113,E05,ASAP-0013829-001,50
1530852-Y4-116,J05,ASAP-0013908-001,50
1530852-Y4-123,A05,ASAP-0014584-001,50
1530852-Y4-123,B05,ASAP-0014569-001,50
1530852-Y4-122,B05,ASAP-0014534-001,50
1530852-Y4-122,C05,ASAP-0014560-001,50
1530852-Y4-122,E05,ASAP-0014548-001,50
1530852-Y4-122,G05,ASAP-0014559-001,50
1530852-Y4-122,H05,ASAP-0014546-001,50
1530852-Y4-128,A05,ASAP-0014610-001,50
1530852-Y4-127,A05,ASAP-0014616-001,50
1530852-Y4-127,B05,ASAP-0014629-001,50
1530852-Y4-127,C05,ASAP-0014609-001,50
1530852-Y4-127,D05,ASAP-0014600-001,50
1530852-Y4-127,E05,ASAP-0014617-001,50
1530852-Y4-127,F05,ASAP-0014602-001,50
1530852-Y4-127,G05,ASAP-0014606-001,50
1530852-Y4-127,H05,ASAP-0014627-001,50
1530852-Y4-127,I05,ASAP-0014628-001,50
1530852-Y4-127,J05,ASAP-0014614-001,50
1530852-Y4-127,K05,ASAP-0014615-001,50
1530852-Y4-127,L05,ASAP-0014603-001,50
1530852-Y4-127,M05,ASAP-0014622-001,50
1530852-Y4-127,N05,ASAP-0014601-001,50
1530852-Y4-132,A05,ASAP-0014633-001,50
1530852-Y4-132,AA05,ASAP-0014708-001,50
1530852-Y4-132,AB05,ASAP-0014709-001,50
1530852-Y4-132,AC05,ASAP-0014710-001,50
1530852-Y4-132,AD05,ASAP-0014711-001,50
